customer_id,registration_date,age,gender,country,city,membership_tier,preferred_device,preferred_payment,total_sessions,avg_session_duration_minutes,total_page_views,product_views,search_queries,wishlist_items,cart_additions,cart_abandonments,total_orders,total_items_purchased,total_revenue,avg_order_value,largest_order_value,days_since_last_purchase,purchase_frequency_days,favorite_category,categories_browsed,categories_purchased,email_opens,email_clicks,newsletter_subscriber,push_notifications_enabled,social_media_referrals,referral_code_used,reviews_written,avg_review_rating,support_tickets,returns_requested,refund_amount,bounce_rate,conversion_rate,cart_abandonment_rate,customer_lifetime_value,churn_risk_score,engagement_score
303,2024-05-19,45,Non-binary,United Kingdom,London,Gold,Mixed,Debit Card,540,11.2,3100,860,120,32,120,40,22,68,2740.0,124.54,420.0,5,14.2,Home & Garden,12,5,180,36,True,True,14,True,9,4.6,2,2,110.0,22.4,5.2,19.0,5200.0,18.0,88.0
304,2023-01-07,22,Female,Australia,Sydney,Bronze,Mobile,Digital Wallet,120,6.5,520,110,20,4,25,10,5,12,420.0,84.0,150.0,60,30.0,Books & Media,5,2,40,8,False,False,3,False,2,4.2,1,0,0.0,35.0,2.0,15.0,780.0,33.0,52.0
305,2022-07-20,37,Male,Germany,Berlin,Silver,Desktop,Credit Card,410,10.1,2100,540,78,16,60,18,14,40,1980.0,141.43,350.0,9,22.5,Electronics,10,4,95,22,True,True,12,False,5,4.1,0,1,40.0,27.5,3.4,17.0,2100.0,29.0,71.0
306,2023-09-11,31,Male,United States,Austin,Gold,Mobile,PayPal,260,8.7,1400,340,50,10,35,9,11,26,1250.0,113.64,260.0,18,17.3,Sports & Outdoors,7,3,70,16,True,True,7,True,4,4.5,1,0,0.0,30.0,2.8,14.0,1500.0,24.0,69.0
307,2024-02-02,29,Female,France,Paris,Silver,Tablet,Debit Card,190,7.9,860,210,28,6,18,7,6,13,710.0,118.33,190.0,30,25.0,Fashion,6,2,50,11,False,True,4,False,1,4.0,0,0,0.0,26.5,2.5,11.0,860.0,28.0,60.0
308,2023-12-08,52,Male,Italy,Milan,Gold,Desktop,Digital Wallet,480,13.0,3200,760,92,28,95,28,25,85,4025.0,161.0,420.0,4,12.0,Electronics,11,6,210,44,True,True,19,True,12,4.7,3,2,105.0,21.0,4.5,16.0,6400.0,15.0,92.0
309,2022-03-14,41,Female,Spain,Madrid,Bronze,Mobile,Credit Card,140,5.6,420,90,10,2,12,5,3,7,320.0,106.67,160.0,75,35.0,Books & Media,4,1,20,4,False,False,2,False,0,0.0,0,0,0.0,40.0,1.5,8.0,370.0,40.0,45.0
310,2023-06-30,33,Male,Netherlands,Amsterdam,Silver,Mobile,Bank Transfer,260,9.2,1080,260,42,9,44,16,8,20,1120.0,140.0,260.0,18,16.0,Home & Garden,7,3,80,18,True,True,6,False,3,4.2,1,0,0.0,28.0,3.2,13.0,1900.0,23.0,66.0
311,2024-01-16,26,Female,United States,Phoenix,Bronze,Mobile,Debit Card,90,4.8,320,75,5,0,8,6,2,5,210.0,105.0,120.0,120,60.0,Toys & Games,3,1,25,5,False,False,1,False,0,0.0,0,0,0.0,50.0,1.2,9.0,300.0,52.0,38.0
312,2022-12-25,48,Male,Japan,Tokyo,Gold,Desktop,PayPal,520,14.5,2900,700,110,22,110,32,30,110,9800.0,326.67,980.0,3,9.0,Electronics,13,6,260,60,True,True,18,True,15,4.4,2,3,210.0,19.0,6.0,12.0,12000.0,12.0,95.0
313,2023-08-08,39,Female,Brazil,Sao Paulo,Silver,Mobile,Credit Card,310,9.0,1500,380,60,15,42,14,10,28,1950.0,195.0,360.0,11,22.0,Fashion,8,4,95,20,True,False,9,False,3,4.1,0,1,35.0,24.5,2.9,16.0,2100.0,30.0,67.0
314,2024-03-21,27,Male,Sweden,Stockholm,Bronze,Tablet,Bank Transfer,150,7.2,600,130,22,3,14,6,4,9,520.0,130.0,180.0,45,40.0,Sports & Outdoors,5,2,40,9,False,True,3,False,1,4.0,0,0,0.0,34.0,2.2,10.0,600.0,41.0,55.0
315,2022-08-05,54,Female,United States,New York,Platinum,Desktop,Bank Transfer,600,15.0,4200,980,150,40,160,50,40,140,18500.0,462.5,1500.0,2,7.0,Electronics,15,8,320,70,True,True,28,True,25,4.6,4,5,520.0,18.0,7.0,14.0,50000.0,9.0,98.0
316,2023-10-01,32,Male,Canada,Vancouver,Gold,Mobile,PayPal,290,9.4,1260,310,40,12,32,11,8,20,1440.0,180.0,320.0,16,18.0,Home & Garden,7,3,88,19,True,True,6,False,4,4.3,1,0,0.0,26.0,3.0,12.0,1800.0,26.0,65.0
317,2023-04-12,40,Male,Australia,Melbourne,Silver,Mobile,Credit Card,340,10.9,1700,420,70,18,50,18,12,31,1980.0,165.0,350.0,9,24.0,Fashion,9,3,120,26,True,False,7,True,6,4.4,0,1,22.0,29.0,3.8,13.0,2400.0,22.0,70.0
318,2024-06-14,23,Female,Ireland,Dublin,Bronze,Mobile,Debit Card,110,5.2,420,92,16,2,9,4,3,7,360.0,120.0,180.0,100,40.0,Books & Media,4,2,30,6,False,True,2,False,2,4.0,0,0,0.0,44.0,1.8,7.0,450.0,50.0,32.0
319,2022-10-18,60,Male,United States,Chicago,Platinum,Desktop,Digital Wallet,720,16.2,5200,1200,210,60,210,60,48,200,42000.0,875.0,2600.0,1,5.0,Electronics,15,9,340,88,True,True,35,True,40,4.7,5,6,1000.0,15.0,7.5,12.0,90000.0,8.0,99.0
320,2023-05-09,35,Female,Netherlands,Rotterdam,Gold,Mobile,Credit Card,370,11.0,1900,480,72,20,54,19,15,38,2300.0,153.33,360.0,7,19.0,Home & Garden,8,3,102,21,True,True,6,False,5,4.2,1,0,0.0,27.0,3.9,13.0,2100.0,27.0,68.0
321,2023-03-15,34,Male,United States,San Francisco,Gold,Mobile,Credit Card,312,14.2,1840,420,78,15,62,9,7,14,845.5,120.79,420.0,42,18.6,Electronics,9,4,42,9,True,True,6,False,3,4.5,1,0,0.0,21.5,2.8,15.3,1240.5,22.5,78.0
322,2022-11-02,28,Female,Canada,Toronto,Silver,Desktop,PayPal,240,9.8,980,260,40,8,34,7,4,9,610.2,152.55,260.0,90,22.2,Fashion,6,3,30,5,True,False,4,True,5,4.2,0,1,25.0,18.7,3.1,12.0,980.0,18.0,65.5
323,2024-05-21,45,Male,United Kingdom,London,Platinum,Mixed,Digital Wallet,480,22.1,3200,720,110,22,110,15,12,26,3120.75,260.06,980.0,15,9.8,Electronics,12,5,65,14,True,True,12,True,12,4.7,2,2,120.0,12.4,4.5,10.2,5400.0,12.0,89.0
324,2023-01-08,22,Non-binary,Australia,Sydney,Bronze,Mobile,Debit Card,150,7.3,540,120,25,5,20,4,2,5,210.0,105.0,180.0,120,60.0,Beauty & Health,4,2,15,3,False,True,2,False,1,4.0,0,0,0.0,25.1,2.0,8.5,420.0,30.0,40.0
325,2022-09-18,37,Female,Germany,Berlin,Silver,Tablet,Buy Now Pay Later,410,12.6,1900,410,90,12,50,9,6,13,980.4,163.4,520.0,60,15.0,Home & Garden,7,3,46,11,True,True,7,True,7,4.3,1,1,60.0,16.8,3.2,11.0,2100.0,16.5,72.0
326,2024-02-11,29,Male,France,Paris,Gold,Mobile,Credit Card,360,11.2,1400,330,60,10,75,6,5,11,1325.0,265.0,750.0,28,12.5,Electronics,8,4,52,9,True,False,5,False,4,4.1,0,0,0.0,14.2,4.0,9.8,3500.0,14.0,76.0
327,2023-07-09,52,Female,United States,New York,Gold,Desktop,Digital Wallet,520,19.4,2600,600,120,25,95,20,9,22,2100.0,233.33,900.0,5,8.0,Books & Media,11,6,70,18,True,True,14,True,9,4.6,0,0,0.0,10.5,4.8,7.5,5200.0,10.0,88.0
328,2022-12-25,31,Male,Italy,Milan,Bronze,Mobile,Debit Card,190,8.5,760,180,30,6,22,5,3,7,390.75,130.25,210.0,180,30.0,Fashion,5,2,20,4,False,False,3,False,2,4.0,1,0,0.0,28.3,2.5,9.0,980.0,35.0,50.0
329,2025-01-14,26,Prefer not to say,Spain,Madrid,Silver,Mixed,PayPal,210,10.1,860,210,40,9,28,3,2,6,540.0,270.0,350.0,120,22.0,Sports & Outdoors,6,3,22,5,True,True,3,True,3,4.2,0,1,25.0,19.0,3.0,6.5,1200.0,20.0,68.0
330,2023-04-02,40,Male,Netherlands,Amsterdam,Gold,Desktop,Credit Card,460,16.7,2100,500,100,18,70,12,8,20,2100.0,262.5,700.0,30,11.0,Electronics,10,5,58,12,True,True,9,True,6,4.4,1,0,0.0,13.7,4.2,9.9,4200.0,14.0,81.0
331,2022-08-11,33,Female,United States,Chicago,Bronze,Mobile,Debit Card,200,6.9,720,150,20,4,18,6,1,2,120.0,120.0,120.0,210,50.0,Toys & Games,3,1,18,2,False,True,2,False,0,0.0,0,0,0.0,29.0,1.8,7.0,180.0,40.0,35.0
332,2024-09-05,27,Male,Sweden,Stockholm,Silver,Mobile,Credit Card,280,8.8,980,250,45,7,30,10,3,6,620.5,206.83,320.0,70,17.0,Home & Garden,5,3,24,6,True,True,4,False,2,4.0,0,0,0.0,16.5,3.3,10.0,1700.0,16.0,62.0
333,2023-10-28,38,Female,Japan,Tokyo,Gold,Desktop,PayPal,520,15.9,1900,420,85,16,65,9,7,18,1680.0,240.0,650.0,25,13.0,Electronics,9,4,60,13,True,True,11,True,8,4.5,0,1,40.0,11.2,4.7,8.5,4600.0,12.0,84.0
334,2022-03-17,48,Male,Brazil,Sao Paulo,Platinum,Mixed,Bank Transfer,640,18.3,3200,750,130,28,92,17,14,32,5200.0,371.43,1200.0,10,8.0,Fashion,14,7,78,22,True,True,18,True,15,4.3,3,2,180.0,9.8,5.5,6.0,8200.0,9.0,92.0
335,2023-06-12,21,Female,Mexico,Mexico City,Bronze,Mobile,Digital Wallet,120,5.6,360,90,15,3,10,2,1,3,150.0,150.0,150.0,300,60.0,Food & Beverages,4,1,12,2,False,False,1,False,1,3.5,0,0,0.0,32.0,1.5,5.0,300.0,52.0,28.0
336,2022-05-03,29,Male,India,Mumbai,Silver,Desktop,PayPal,310,12.0,1500,340,70,11,40,8,5,12,980.2,196.04,420.0,40,9.5,Electronics,8,4,40,7,True,True,5,False,6,4.2,1,0,0.0,17.1,3.8,9.0,2500.0,15.0,70.0
337,2024-01-19,55,Female,South Korea,Seoul,Gold,Mobile,Credit Card,540,17.5,2300,520,95,20,60,14,10,24,3100.0,310.0,900.0,18,10.0,Electronics,11,5,72,16,True,True,10,True,11,4.6,2,1,75.0,12.3,4.9,8.6,6000.0,11.0,86.0
338,2022-10-07,33,Male,Australia,Melbourne,Silver,Desktop,Bank Transfer,260,9.2,1100,260,50,10,25,6,4,9,720.0,180.0,320.0,95,17.0,Home & Garden,7,3,28,5,True,False,2,False,3,4.1,0,0,0.0,21.0,2.9,11.0,2100.0,28.0,56.0
339,2023-08-22,41,Male,United States,Austin,Gold,Mobile,Credit Card,520,13.9,2100,480,85,19,45,8,6,13,1500.0,250.0,600.0,35,12.5,Sports & Outdoors,9,4,55,11,True,True,9,True,6,4.4,0,0,0.0,13.5,4.1,7.0,3800.0,12.0,82.0
340,2022-06-30,24,Female,United States,Las Vegas,Bronze,Mobile,Debit Card,180,6.2,640,140,25,3,12,3,1,2,85.0,85.0,85.0,250,60.0,Toys & Games,4,1,14,2,False,False,1,False,0,0.0,0,0,0.0,30.0,1.2,6.0,90.0,58.0,22.0
341,2022-03-15,28,Male,United States,Seattle,Gold,Mobile,Credit Card,312,12.5,1684,540,120,15,42,7,14,48,2145.6,153.26,540.0,22,18.6,Electronics,9,4,120,34,True,True,6,False,8,4.4,1,0,0.0,41.2,3.2,5.6,4600.5,18.5,72.3
342,2023-11-02,34,Female,Canada,Toronto,Silver,Desktop,PayPal,210,9.8,980,312,60,8,25,4,9,22,1290.75,143.42,320.0,40,21.4,Fashion,7,3,88,21,False,True,3,True,5,4.2,0,1,25.5,36.5,2.8,6.0,3200.0,24.0,68.4
343,2024-05-20,45,Non-binary,United Kingdom,London,Gold,Mobile,Debit Card,128,11.2,760,210,40,12,30,8,7,18,980.0,140.0,265.0,15,25.0,Home & Garden,6,2,60,14,True,False,5,False,2,4.0,1,0,0.0,28.9,3.5,7.2,5200.8,12.0,81.0
344,2022-12-11,29,Female,Australia,Sydney,Bronze,Mixed,Digital Wallet,410,10.1,2100,760,110,9,60,9,20,65,6420.0,321.0,780.0,60,14.0,Electronics,10,6,140,40,True,True,12,True,12,4.6,2,2,120.0,34.5,4.1,9.5,7800.0,9.0,89.5
345,2023-03-09,37,Male,Germany,Berlin,Silver,Desktop,Credit Card,265,8.9,940,310,70,7,22,6,8,19,1875.4,234.42,520.0,30,28.0,Books & Media,8,3,75,18,False,True,4,False,3,4.1,1,0,0.0,29.7,2.9,4.8,4200.0,30.0,66.2
346,2024-01-18,52,Male,United States,New York,Platinum,Mobile,Buy Now Pay Later,560,14.3,3200,980,180,20,90,15,25,120,31250.0,1250.0,4800.0,5,12.0,Electronics,12,5,180,60,True,True,18,True,20,4.7,3,1,150.0,22.1,5.2,6.0,21000.0,7.5,94.2
347,2022-07-22,41,Female,France,Paris,Gold,Tablet,Debit Card,190,9.0,520,210,35,10,18,5,6,14,980.5,163.42,320.0,120,50.0,Home & Garden,7,3,48,9,True,False,2,False,4,4.2,0,0,0.0,33.3,2.4,6.5,3200.0,28.0,70.5
348,2023-09-30,23,Female,Spain,Madrid,Bronze,Mobile,Digital Wallet,150,7.5,420,150,25,5,12,3,3,9,540.0,180.0,260.0,200,60.0,Toys & Games,5,2,40,6,False,True,3,False,1,4.0,0,0,0.0,45.0,1.8,8.0,1200.0,40.0,60.0
349,2022-04-14,33,Male,Italy,Milan,Silver,Desktop,Credit Card,270,9.6,1100,360,55,6,29,7,11,26,1980.25,180.93,420.0,33,22.0,Fashion,9,4,90,22,True,True,7,True,6,4.3,1,0,0.0,31.2,3.0,5.2,4600.0,15.0,75.0
350,2024-08-12,29,Male,Netherlands,Amsterdam,Silver,Mobile,PayPal,290,10.2,900,280,50,11,25,6,9,21,2100.0,233.33,600.0,10,19.0,Electronics,8,3,110,28,False,True,9,False,7,4.1,0,0,0.0,26.7,4.0,6.9,4100.0,11.0,78.2
351,2022-02-08,60,Male,United States,Chicago,Platinum,Mixed,Bank Transfer,420,13.0,2500,860,150,25,120,20,35,180,42000.0,1200.0,5200.0,2,9.0,Electronics,14,7,200,70,True,True,25,True,40,4.8,5,2,300.0,18.0,6.0,7.5,65000.0,5.0,98.0
352,2023-10-05,26,Female,Australia,Melbourne,Bronze,Mobile,Credit Card,150,8.4,520,180,40,4,10,2,4,12,720.0,180.0,320.0,90,60.0,Sports & Outdoors,6,2,70,12,False,False,3,False,2,4.0,0,1,40.0,40.0,2.2,7.0,1700.0,35.0,62.0
353,2023-02-19,33,Male,Japan,Tokyo,Silver,Desktop,Digital Wallet,330,12.0,1500,500,95,8,35,9,12,28,1980.9,165.07,460.0,25,24.0,Books & Media,9,4,100,26,True,True,6,True,9,4.3,1,0,0.0,31.0,3.1,6.0,5200.0,18.0,76.0
354,2024-03-07,21,Female,Canada,Vancouver,Bronze,Mobile,Debit Card,110,6.2,260,90,20,3,8,2,2,6,360.0,180.0,210.0,180,45.0,Food & Beverages,4,1,40,8,False,True,2,False,1,4.0,0,0,0.0,50.0,1.5,9.0,600.0,60.0,50.0
355,2022-09-09,38,Male,United States,Austin,Gold,Desktop,Credit Card,380,10.9,1500,520,85,14,40,9,15,44,11250.0,750.0,2000.0,8,11.0,Electronics,11,5,160,50,True,True,20,True,25,4.6,4,3,180.0,20.0,6.5,5.0,90000.0,6.0,97.0
356,2023-06-01,31,Female,United States,Boston,Silver,Tablet,PayPal,230,9.5,780,250,50,6,18,4,7,16,1680.25,240.04,420.0,35,18.0,Home & Garden,7,3,85,20,True,True,5,False,6,4.2,0,0,0.0,33.0,3.0,6.5,3900.0,22.0,72.0
357,2022-08-14,27,Non-binary,United States,Denver,Bronze,Mobile,Debit Card,190,7.8,610,190,30,5,9,3,4,10,750.0,187.5,210.0,100,40.0,Books & Media,6,2,55,7,False,False,2,False,0,0.0,0,0,0.0,60.0,1.2,7.0,800.0,52.0,45.0
358,2024-11-21,36,Female,United States,Los Angeles,Gold,Mixed,Credit Card,460,13.5,2100,720,130,18,65,12,18,52,18450.0,1025.0,3500.0,3,9.0,Electronics,13,6,210,60,True,True,30,True,28,4.5,4,2,250.0,20.0,6.5,5.0,120000.0,7.0,99.0
359,2023-01-25,48,Male,Spain,Barcelona,Platinum,Desktop,Bank Transfer,520,15.0,2900,980,190,22,110,18,30,150,52000.0,1733.33,4800.0,3,8.0,Electronics,15,7,260,90,True,True,40,True,50,4.7,6,2,500.0,14.0,7.0,4.0,150000.0,4.0,99.5
360,2022-05-30,55,Female,Italy,Rome,Platinum,Tablet,PayPal,600,16.2,3400,1200,210,30,140,25,40,180,76000.0,1900.0,5200.0,1,7.0,Sports & Outdoors,14,8,320,110,True,True,50,True,60,4.8,8,4,800.0,10.0,8.0,3.5,180000.0,3.0,100.0
361,2022-03-15,34,Female,United States,San Francisco,Gold,Mobile,Credit Card,210,7.4,1560,420,120,15,60,12,18,42,7325.5,406.97,980.0,12,14.2,Electronics,9,5,120,34,True,True,8,True,5,4.6,1,0,0.0,38.5,2.8,11.0,10250.0,23.5,78.0
362,2023-11-02,27,Male,Canada,Toronto,Silver,Desktop,PayPal,350,6.2,2300,640,180,22,95,25,22,58,14280.75,650.48,1500.0,5,9.5,Home & Garden,12,6,210,48,True,False,14,False,12,4.2,2,1,75.0,31.2,3.4,9.5,21950.0,18.0,82.5
363,2024-02-20,45,Non-binary,United Kingdom,London,Platinum,Mobile,Digital Wallet,480,8.9,3200,980,260,40,120,30,36,110,38950.2,1080.28,2560.0,2,7.8,Electronics,14,7,260,110,True,True,40,True,22,4.7,0,2,120.5,29.0,4.1,7.0,54000.0,12.0,91.0
364,2022-08-09,31,Female,Germany,Berlin,Bronze,Tablet,Bank Transfer,120,5.3,720,210,60,8,22,5,9,19,4100.0,455.56,900.0,30,22.0,Fashion,6,4,78,14,False,False,6,False,3,4.0,1,0,0.0,44.0,2.1,12.5,8200.0,30.0,65.0
365,2023-05-17,22,Prefer not to say,France,Paris,Silver,Mobile,Credit Card,260,6.0,1300,420,90,12,40,15,15,35,9800.4,653.36,1200.0,14,11.0,Beauty & Health,9,5,150,32,True,True,18,False,8,4.1,0,1,25.0,35.0,3.1,9.0,12060.0,20.0,77.0
366,2025-01-12,29,Male,United States,Austin,Gold,Desktop,PayPal,310,7.1,2100,560,140,18,55,18,20,50,15360.0,768.0,2100.0,9,9.5,Sports & Outdoors,11,6,190,50,True,True,22,True,9,4.3,1,0,0.0,28.0,3.8,8.0,21000.0,16.0,85.0
367,2022-12-25,38,Male,Italy,Milan,Bronze,Mobile,Debit Card,140,4.8,860,180,40,5,14,7,7,16,2600.0,371.43,700.0,60,25.0,Books & Media,5,3,60,10,False,True,6,False,2,4.0,0,0,0.0,50.0,1.9,18.0,4200.0,40.0,60.0
368,2024-09-04,52,Female,Spain,Madrid,Gold,Mixed,Digital Wallet,540,9.2,2900,760,210,28,88,26,28,86,26000.75,928.24,2100.0,3,6.2,Electronics,13,8,300,120,True,True,60,True,18,4.5,2,1,180.0,26.5,4.7,6.5,78000.0,10.0,94.0
369,2023-07-29,26,Female,Netherlands,Amsterdam,Silver,Desktop,Credit Card,190,5.9,1100,320,70,9,25,9,12,28,7300.4,608.37,1200.0,22,14.5,Toys & Games,7,4,110,25,True,False,12,False,4,4.2,1,0,0.0,33.0,2.6,10.0,11000.0,28.0,70.0
370,2022-04-01,60,Male,Australia,Sydney,Platinum,Desktop,Buy Now Pay Later,600,12.0,4200,1200,320,50,150,40,50,140,438000.0,8760.0,5000.0,1,4.0,Electronics,15,9,400,180,True,True,100,True,40,4.8,3,2,250.0,22.0,5.5,5.0,320000.0,8.0,98.0
371,2023-03-11,33,Female,United States,Seattle,Gold,Mobile,Digital Wallet,260,6.7,1450,420,110,16,44,10,16,38,12850.6,804.41,1200.0,15,10.0,Home & Garden,8,5,140,34,True,True,22,False,7,4.4,0,1,25.0,29.0,3.2,7.5,15750.0,19.0,76.0
372,2024-01-08,41,Male,Japan,Tokyo,Silver,Mobile,Credit Card,420,8.3,2100,560,150,25,60,20,21,62,19540.75,929.08,1700.0,7,12.0,Electronics,10,6,190,40,True,True,28,True,9,4.5,0,0,0.0,25.0,4.0,8.0,26000.0,14.0,88.0
373,2023-09-14,29,Female,Brazil,Sao Paulo,Bronze,Tablet,Debit Card,200,5.5,980,260,50,7,18,8,10,22,5400.6,540.06,870.0,45,28.0,Fashion,6,3,90,20,False,False,5,False,3,4.0,1,0,0.0,40.0,2.0,11.0,5200.0,35.0,62.0
374,2022-10-03,48,Male,Canada,Vancouver,Gold,Desktop,Credit Card,420,9.0,2100,520,130,30,75,18,25,70,19840.2,792.01,1600.0,9,5.5,Sports & Outdoors,11,6,190,45,True,True,24,True,11,4.2,1,0,0.0,27.0,4.2,7.0,26000.0,17.0,86.0
375,2025-02-18,35,Female,United States,New York,Silver,Mobile,PayPal,180,6.5,980,320,85,10,26,9,14,32,7200.0,514.29,1100.0,25,12.0,Books & Media,7,4,100,22,True,False,15,False,6,4.3,0,0,0.0,32.0,2.9,10.0,9900.0,26.0,72.0
376,2023-06-21,28,Male,Australia,Melbourne,Bronze,Mobile,Debit Card,140,4.7,760,170,40,6,16,5,8,18,3200.5,400.06,900.0,40,29.0,Food & Beverages,5,3,70,12,False,True,8,False,1,3.8,0,0,0.0,52.0,1.8,14.0,4200.0,42.0,58.0
377,2022-07-19,53,Female,Mexico,Mexico City,Gold,Desktop,Credit Card,520,9.5,3100,740,190,35,90,21,38,106,43080.4,1130.54,4800.0,4,6.0,Electronics,14,9,210,60,True,True,60,True,16,4.6,2,1,95.0,24.0,5.0,6.0,120000.0,9.0,97.0
378,2024-03-29,24,Male,Sweden,Stockholm,Silver,Mobile,Debit Card,230,5.2,1100,320,60,8,22,12,11,26,6400.8,581.89,980.0,18,14.0,Home & Garden,8,4,120,28,False,True,9,False,5,4.1,0,0,0.0,34.0,2.7,9.5,8000.0,33.0,70.0
379,2023-08-10,37,Female,Germany,Hamburg,Gold,Mixed,PayPal,390,7.6,2100,540,150,22,48,16,19,48,19820.6,1043.22,2100.0,9,8.0,Electronics,12,6,180,42,True,True,26,True,7,4.4,0,0,0.0,27.0,3.9,7.0,24000.0,15.0,84.0
380,2022-11-20,44,Male,United States,Chicago,Silver,Desktop,Credit Card,270,6.8,1500,420,100,14,38,11,13,30,9400.3,723.87,1300.0,26,13.0,Books & Media,8,4,130,26,False,False,10,False,6,4.0,1,0,0.0,33.0,3.0,9.0,12000.0,27.0,71.0
381,2022-03-15,28,Male,United States,Seattle,Silver,Mobile,Credit Card,312,7.4,1940,620,86,12,58,9,14,28,1324.75,94.62,320.0,22,18.6,Electronics,8,3,56,14,True,True,6,False,3,4.2,1,0,0.0,42.5,2.8,18.6,1865.4,24.5,72.0
382,2023-11-02,35,Female,Canada,Toronto,Gold,Desktop,PayPal,540,9.1,3230,980,120,35,95,15,20,52,3470.5,173.54,640.0,12,16.0,Home & Garden,12,5,88,21,True,False,11,True,9,4.5,2,1,58.25,36.0,3.4,11.2,6440.2,18.7,85.0
383,2024-04-29,42,Non-binary,United Kingdom,London,Platinum,Mixed,Digital Wallet,1020,8.3,5200,1420,210,60,142,28,38,110,22150.0,582.89,2100.0,5,12.5,Electronics,15,8,210,52,True,True,28,True,25,4.3,4,3,320.75,25.0,4.1,9.8,15240.0,11.2,92.0
384,2022-12-19,23,Female,Australia,Sydney,Bronze,Mobile,Credit Card,210,6.2,980,320,40,8,25,4,5,9,781.2,156.24,260.0,60,28.0,Fashion,5,2,34,9,False,False,4,False,2,4.0,0,1,25.0,38.0,2.1,20.5,980.4,32.0,64.0
385,2023-07-08,31,Male,Germany,Berlin,Silver,Desktop,Bank Transfer,410,7.8,2100,620,95,22,40,6,9,22,3050.75,339.03,720.0,18,20.0,Books & Media,9,4,72,14,True,True,15,False,7,4.6,1,0,0.0,33.0,2.3,14.0,4800.5,25.0,76.0
386,2025-02-14,29,Female,India,Mumbai,Bronze,Mobile,Digital Wallet,260,5.5,1400,420,60,15,33,7,7,15,1725.0,246.43,480.0,90,24.0,Home & Garden,7,3,40,8,False,True,9,True,5,4.1,2,0,0.0,46.0,3.0,12.0,2130.0,19.0,68.0
387,2023-03-11,37,Male,France,Paris,Silver,Tablet,Debit Card,480,8.9,2600,760,110,30,60,12,12,28,4020.9,335.08,980.0,14,15.0,Electronics,10,4,96,18,True,True,20,False,12,4.4,3,1,120.5,28.0,3.9,9.0,9800.0,15.5,88.0
388,2022-05-22,45,Male,Spain,Madrid,Gold,Desktop,Credit Card,760,10.2,4200,1250,180,42,95,22,25,66,15680.0,627.2,2100.0,3,9.0,Sports & Outdoors,14,6,150,40,True,True,34,True,20,4.7,5,2,210.0,22.0,5.2,7.0,22050.0,9.0,95.0
389,2024-08-03,26,Prefer not to say,United States,Austin,Bronze,Mobile,Buy Now Pay Later,180,4.8,760,210,30,5,18,5,3,7,560.4,186.8,210.0,45,40.0,Toys & Games,4,2,20,6,False,False,3,False,1,4.0,0,0,0.0,50.0,2.0,25.0,720.0,38.0,60.0
390,2022-09-30,33,Female,Italy,Milan,Silver,Mixed,Digital Wallet,380,6.9,1500,450,60,14,32,9,7,16,1980.5,282.93,520.0,21,28.0,Fashion,8,3,54,12,True,True,8,False,4,4.2,1,0,0.0,34.0,2.5,10.0,2100.0,28.0,70.0
391,2023-01-16,52,Male,United States,New York,Gold,Desktop,Credit Card,1320,11.0,6200,1800,280,70,150,40,42,120,28950.0,689.29,2100.0,2,7.0,Electronics,15,9,260,60,True,True,60,True,38,4.5,6,4,420.0,20.0,5.1,6.5,24500.0,12.0,96.0
392,2024-02-20,40,Female,Japan,Tokyo,Platinum,Mobile,PayPal,860,9.0,4100,1250,170,44,72,18,29,74,15840.25,546.21,1800.0,9,10.0,Home & Garden,11,5,140,32,True,True,22,True,15,4.4,3,1,90.5,26.0,4.0,8.0,7200.0,16.0,87.0
393,2022-08-11,27,Female,Brazil,Sao Paulo,Bronze,Mobile,Debit Card,320,6.0,1100,320,54,9,19,3,6,12,980.0,163.33,420.0,35,26.0,Books & Media,7,2,28,7,False,False,5,False,2,3.8,0,0,0.0,40.0,2.8,15.0,960.0,34.0,62.0
394,2023-09-25,33,Male,Netherlands,Amsterdam,Silver,Tablet,Credit Card,520,7.2,2100,630,100,28,40,7,11,25,3275.6,297.78,860.0,10,14.0,Fashion,9,3,90,19,True,True,12,True,6,4.2,2,0,0.0,29.0,3.2,9.5,5200.0,20.0,74.0
395,2022-01-05,60,Male,United States,Chicago,Gold,Desktop,Debit Card,990,12.5,5200,1500,260,55,130,35,38,110,42100.0,1105.26,4200.0,3,9.0,Electronics,14,7,170,40,True,True,40,True,28,4.6,5,2,520.0,18.0,6.0,5.0,34500.0,10.0,97.0
396,2024-11-18,22,Female,Singapore,Singapore,Bronze,Mobile,PayPal,140,3.9,520,150,20,3,8,2,2,4,210.0,105.0,120.0,70,45.0,Food & Beverages,4,2,16,4,False,False,2,False,1,4.0,0,0,0.0,60.0,1.5,18.0,420.0,40.0,50.0
397,2023-06-12,39,Male,Australia,Melbourne,Gold,Desktop,Credit Card,760,8.1,3400,980,150,40,68,10,22,58,18040.0,822.73,2100.0,6,11.0,Electronics,13,6,140,34,True,True,26,False,18,4.5,3,1,120.0,24.0,3.8,9.0,12500.0,17.0,83.0
398,2022-02-07,34,Female,Mexico,Mexico City,Silver,Tablet,Debit Card,340,6.6,1500,460,70,18,22,6,8,18,2260.8,282.6,540.0,25,22.0,Beauty & Health,7,3,52,13,False,True,8,False,5,4.1,1,0,0.0,44.0,2.7,13.0,1800.0,27.0,66.0
